iteration number, training time, fitness
0,4.9632E-5,0.039812359880484226
100,4.86642E-4,0.04264814790334736
200,6.46553E-4,0.03931597091183213
300,9.23773E-4,0.038355403870586904
400,0.00109656,0.03501876913083738
500,0.001271522,0.04087782021088807
600,0.002399317,0.03878515217409552
700,0.00270345,0.04787377310471937
800,0.002834167,0.05737830837282195
900,0.002963767,0.06406626499506818
1000,0.003178944,0.06933641047949789
1100,0.003448607,0.07457623277329323
1200,0.003586783,0.07923560170273249
1300,0.003783596,0.08237162582071206
1400,0.003922657,0.08237162582071206
1500,0.004075435,0.08571242222420981
1600,0.004219435,0.08793981954466754
1700,0.004357128,0.0882614228710292
1800,0.004508472,0.08971371285358729
1900,0.004649777,0.091729962223075
2000,0.004791876,0.0921534046772765
2100,0.004934692,0.0921534046772765
2200,0.005091926,0.09280547962687677
2300,0.005234792,0.09280547962687677
2400,0.005542195,0.09746744103983154
2500,0.005690264,0.0978992370269179
2600,0.005848502,0.10050979998389377
2700,0.006022734,0.10151243112116601
2800,0.006157463,0.10151243112116601
2900,0.00641962,0.102673870244157
3000,0.006599112,0.10289539312411884
3100,0.007010361,0.10289539312411884
3200,0.008048536,0.10289539312411884
3300,0.009685681,0.10289539312411884
3400,0.010626094,0.10445807083713089
3500,0.010814258,0.10445807083713089
3600,0.010981774,0.10476803985169544
3700,0.011170276,0.10476803985169544
3800,0.011313767,0.10476803985169544
3900,0.01180288,0.10545392237205153
4000,0.011948484,0.10545392237205153
4100,0.012572086,0.10545392237205153
4200,0.012761693,0.10545392237205153
4300,0.013126575,0.10545392237205153
4400,0.013268898,0.10545392237205153
4500,0.013396092,0.10545392237205153
4600,0.013521684,0.10545392237205153
4700,0.013997792,0.10545392237205153
4800,0.014669567,0.10545392237205153
4900,0.015205446,0.10545392237205153
5000,0.015383804,0.10545392237205153
5100,0.015602623,0.10621093913853485
5200,0.015744953,0.10621093913853485
5300,0.015905085,0.10621093913853485
5400,0.016044303,0.10621093913853485
5500,0.016179727,0.10657312363958305
5600,0.016312176,0.10657312363958305
5700,0.016448702,0.10657312363958305
5800,0.016975782,0.10677872350872279
5900,0.017178562,0.10677872350872279
6000,0.017327692,0.10677872350872279
6100,0.017468415,0.10677872350872279
6200,0.017601063,0.10677872350872279
6300,0.01774329,0.10677872350872279
6400,0.017885332,0.10677872350872279
6500,0.018023041,0.10677872350872279
6600,0.018150681,0.10677872350872279
6700,0.018279887,0.10677872350872279
6800,0.018410935,0.10677872350872279
6900,0.018655854,0.10677872350872279
7000,0.019445298,0.10677872350872279
7100,0.032175263,0.10677872350872279
7200,0.032318952,0.10677872350872279
7300,0.032482736,0.10677872350872279
7400,0.0326254,0.10714787268234427
7500,0.03275729,0.10714787268234427
7600,0.032897806,0.10714787268234427
7700,0.033050078,0.10714787268234427
7800,0.033293682,0.10714787268234427
7900,0.033541926,0.10714787268234427
8000,0.033697853,0.10714787268234427
8100,0.033893571,0.10714787268234427
8200,0.034033927,0.10714787268234427
8300,0.034177636,0.10714787268234427
8400,0.03432296,0.10714787268234427
8500,0.034521,0.10714787268234427
8600,0.034663871,0.10714787268234427
8700,0.034807654,0.10741916448986899
8800,0.034960657,0.10741916448986899
8900,0.035106264,0.10741916448986899
9000,0.035258132,0.10794039619643032
9100,0.035392591,0.10794039619643032
9200,0.035594718,0.10794039619643032
9300,0.03573121,0.10794039619643032
9400,0.035866528,0.10794039619643032
9500,0.036009037,0.10794039619643032
9600,0.036159321,0.10794039619643032
9700,0.0362894,0.10794039619643032
9800,0.036438497,0.10794039619643032
9900,0.036574843,0.10794039619643032
10000,0.03670728,0.10794039619643032
10100,0.036840261,0.10794039619643032
10200,0.03696094,0.10794039619643032
10300,0.037093811,0.10794039619643032
10400,0.037242591,0.10794039619643032
10500,0.037382282,0.10794039619643032
10600,0.03751884,0.10794039619643032
10700,0.038142464,0.10794039619643032
10800,0.038326535,0.10794039619643032
10900,0.038482591,0.10794039619643032
11000,0.038618736,0.10794039619643032
11100,0.038744802,0.10794039619643032
11200,0.038874693,0.10794039619643032
11300,0.039505164,0.10794039619643032
11400,0.03966792,0.10794039619643032
11500,0.039977378,0.10794039619643032
11600,0.040260766,0.10794039619643032
11700,0.040414877,0.10794039619643032
11800,0.04069156,0.10794039619643032
11900,0.040834464,0.10794039619643032
12000,0.040974702,0.10794039619643032
12100,0.041110601,0.10794039619643032
12200,0.041239931,0.10794039619643032
12300,0.041380511,0.10794039619643032
12400,0.041509551,0.10794039619643032
12500,0.093795763,0.10794039619643032
12600,0.149565278,0.10794039619643032
12700,0.149926682,0.10794039619643032
12800,0.150128102,0.10794039619643032
12900,0.150303845,0.10794039619643032
13000,0.15047922,0.10794039619643032
13100,0.151993354,0.10794039619643032
13200,0.152249443,0.10794039619643032
13300,0.152429414,0.10794039619643032
13400,0.152956996,0.10794039619643032
13500,0.153120713,0.10794039619643032
13600,0.153292542,0.10794039619643032
13700,0.153757077,0.10794039619643032
13800,0.153936291,0.10794039619643032
13900,0.154288262,0.10794039619643032
14000,0.154504756,0.10794039619643032
14100,0.154682333,0.10794039619643032
14200,0.154911167,0.10794039619643032
14300,0.159940802,0.10794039619643032
14400,0.160465088,0.10794039619643032
14500,0.16068633,0.10794039619643032
14600,0.160975258,0.10794039619643032
14700,0.161230586,0.10794039619643032
14800,0.161431968,0.10794039619643032
14900,0.163221276,0.10794039619643032
15000,0.163571198,0.10794039619643032
15100,0.163823203,0.10794039619643032
15200,0.165698868,0.10794039619643032
15300,0.181464781,0.10794039619643032
15400,0.181776291,0.10794039619643032
15500,0.182095271,0.10794039619643032
15600,0.182464613,0.10794039619643032
15700,0.182687101,0.10794039619643032
15800,0.182927046,0.10794039619643032
15900,0.18318174,0.10794039619643032
16000,0.183427011,0.10794039619643032
16100,0.18368474,0.10794039619643032
16200,0.183934217,0.10794039619643032
16300,0.184205572,0.10794039619643032
16400,0.184435166,0.10794039619643032
16500,0.190998893,0.10794039619643032
16600,0.191225733,0.10794039619643032
16700,0.191431357,0.10794039619643032
16800,0.191639771,0.10794039619643032
16900,0.191859164,0.10794039619643032
17000,0.192086961,0.10794039619643032
17100,0.192322711,0.10794039619643032
17200,0.196190571,0.10794039619643032
17300,0.197106841,0.10794039619643032
17400,0.19742853,0.10794039619643032
17500,0.197725884,0.10794039619643032
17600,0.198294332,0.10794039619643032
17700,0.198598916,0.10794039619643032
17800,0.198904716,0.10794039619643032
17900,0.199128224,0.10794039619643032
18000,0.199350806,0.10794039619643032
18100,0.199576094,0.10794039619643032
18200,0.199801844,0.10794039619643032
18300,0.200021412,0.10794039619643032
18400,0.200246273,0.10794039619643032
18500,0.200461912,0.10794039619643032
18600,0.200680413,0.10794039619643032
18700,0.200903444,0.10794039619643032
18800,0.20112329,0.10794039619643032
18900,0.201346602,0.10794039619643032
19000,0.201808578,0.10794039619643032
19100,0.202128738,0.10794039619643032
19200,0.202435461,0.10794039619643032
19300,0.202760811,0.10794039619643032
19400,0.203407881,0.10794039619643032
19500,0.203639654,0.10794039619643032
