iteration number, training time, fitness
0,0.021184268,0.03774425963049781
100,0.662932188,0.12709147692183226
200,0.86656006,0.1256659798674771
300,1.097949298,0.12544196935762802
400,1.349143318,0.12557677883027873
500,1.71570483,0.12461314953921512
600,1.987239627,0.12513334034214604
700,2.230389514,0.12558398648596708
800,2.67102684,0.12555507517118195
900,3.055183665,0.12597237225181446
1000,3.483038205,0.124411515998445
1100,3.818267433,0.12421474689699175
1200,4.185100388,0.12600657325536177
1300,4.376057572,0.12670203394199958
1400,4.570815102,0.1272360381729616
1500,4.712515265,0.12650635154892906
1600,4.919589293,0.12562642093134369
1700,5.05130462,0.12559500415765396
1800,5.209840443,0.12479470866979052
1900,5.509391652,0.12714136032374704
2000,5.677946376,0.12641514236603246
2100,5.855039135,0.12631731575165378
2200,6.013666304,0.12545134785478307
2300,6.357085581,0.12518483476095876
2400,6.692343812,0.12475469220948428
2500,7.133366261,0.12612215640320584
2600,7.611656921,0.12395572575856198
2700,8.062768225,0.12527789592187724
2800,8.570078816,0.1284461389627631
2900,8.978238383,0.12514522838833653
3000,9.279470666,0.12673447237460908
3100,9.672019416,0.1254076948089619
3200,9.990432478,0.12851849537390522
3300,10.359678141,0.1262187123408981
3400,10.709709024,0.12658089864184674
3500,11.220173554,0.1252952323586227
3600,11.63456728,0.12689794672486363
3700,12.042679388,0.12601954425243017
3800,12.88613879,0.12586304219146552
3900,13.409052586,0.12553838671720025
4000,15.133267854,0.12658418823574485
4100,16.27409558,0.12475245099095054
4200,16.629341735,0.12568388150954893
4300,16.862485158,0.12692379844992657
4400,17.009778159,0.12472251589372735
4500,17.239054633,0.12422878726895896
4600,17.534952695,0.1261790641812728
4700,17.843340066,0.12508098397919473
4800,18.083193816,0.12580454013714792
4900,18.256419174,0.12543751361664884
5000,18.437181501,0.12840922196638954
5100,18.616755623,0.1259752858980006
5200,18.760721396,0.12387176224765208
5300,18.922258237,0.12767980949758642
5400,19.048186697,0.1260380073115113
5500,19.11524815,0.1258200108161705
5600,19.212949265,0.12472851564749
5700,19.348026282,0.1255277493633284
5800,19.449690136,0.12397888387263915
5900,19.535275638,0.12792306551190294
6000,19.597298451,0.1256060318760791
6100,19.670226576,0.12564916459653086
6200,19.748646068,0.12530469981412515
6300,19.863774743,0.1259667778787174
6400,19.973760414,0.12660481023687165
6500,20.117407802,0.12388562820358949
6600,20.206473564,0.1253984196046531
6700,20.382365482,0.12406267361355888
6800,20.549484822,0.12519004951102589
6900,20.759157194,0.12325287470812217
7000,20.904197748,0.12352073642441803
7100,21.042676749,0.12438706831355924
7200,21.225639599,0.12637617603808585
7300,21.397015713,0.12639369145619078
7400,21.562359403,0.12595358758628025
7500,21.746566802,0.12488107802015351
7600,21.881589095,0.1250608410269224
7700,22.005417514,0.12703735168062288
7800,22.318598104,0.1256175540235553
7900,22.465039004,0.12392471458482436
8000,22.567100444,0.12532741376836504
8100,22.657425014,0.12697284842623413
8200,22.769640417,0.1260925406483582
8300,22.839018907,0.12427926431094705
8400,22.919058203,0.12586803083207448
8500,23.02002567,0.12614001855900944
8600,23.094183346,0.12559921147702816
8700,23.228387695,0.12512679459008458
8800,23.5474411,0.1275040217617068
8900,23.868940695,0.12590918703552334
9000,24.002669364,0.12372466137355338
9100,24.215659041,0.12822323044524853
9200,24.348942696,0.12277836592851273
9300,24.544532149,0.12492089573051315
9400,24.667203056,0.1274254248078146
9500,24.82013174,0.12651543958650888
9600,24.978933216,0.12606727551442454
9700,25.175785591,0.12681581832369554
9800,25.307766702,0.12485103478265218
9900,25.454317199,0.1269823510284804
10000,25.529176028,0.12479260957251632
10100,25.627094665,0.12678091425891744
10200,25.690493824,0.12726901669679586
10300,25.78027854,0.12733416109058096
10400,25.880421532,0.12515449628570346
10500,25.97024873,0.12602038402106883
10600,26.227893276,0.125866790525335
10700,26.414206296,0.12483100512649634
10800,26.81612513,0.12325167919600175
10900,27.126913078,0.12590136613733266
11000,27.230122522,0.12654872332318912
11100,27.321295067,0.12513614561246597
11200,27.436583843,0.1254500773720699
11300,27.517168561,0.12393495633965976
11400,27.607194791,0.1273790247477321
11500,27.679200997,0.12470758555067069
11600,27.755097559,0.12330306775022802
11700,27.83411812,0.1257469483366486
11800,27.906733578,0.126599514916303
11900,28.001597144,0.12545240866577054
12000,28.072000901,0.1257397408271693
12100,28.167078184,0.12462478940621827
12200,28.232344855,0.12527616328573954
12300,28.296747718,0.12530424457905995
12400,28.403617291,0.12574864152127063
12500,28.464736264,0.12587137854133157
12600,28.53735353,0.1253580950155121
12700,28.608606026,0.12733694448329397
12800,28.761424881,0.12564866394115146
12900,28.826478213,0.12411344105513825
13000,28.8938385,0.12589450989304837
13100,28.963420731,0.12534161963092114
13200,29.032527943,0.12464556645716511
13300,29.127956392,0.12726517022114334
13400,29.229638036,0.1253834276622764
13500,29.338830955,0.1266266959716544
13600,29.435771345,0.12509238395676475
13700,29.660477024,0.1244571090554446
13800,29.818280667,0.126028612156472
13900,29.938530504,0.12485944529435812
14000,30.263891826,0.12517041803148052
14100,30.640616363,0.1256678274042048
14200,30.938513175,0.12456818071752923
14300,31.143093666,0.12416683879389899
14400,31.287643975,0.12534463987596184
14500,31.576644426,0.12522647341361917
14600,31.734723131,0.12521611982828532
14700,31.825220075,0.1254162019704854
14800,31.940002842,0.12688541530182498
14900,32.006473054,0.12604294843166008
15000,32.078544961,0.12650101411838288
15100,32.136564798,0.12521547184429824
15200,32.216636437,0.1284055176294803
15300,32.464659908,0.12547346227542538
15400,32.635767904,0.12669836847352126
15500,32.767862808,0.12655964714697251
15600,32.872012306,0.12681572593672585
15700,33.038440275,0.12435035842387857
15800,33.137627912,0.12496993346961524
15900,33.197060738,0.12590331451779158
16000,33.264345188,0.12678588373623495
16100,33.46923561,0.12773941466514563
16200,33.583642032,0.12716777802788595
16300,33.703552678,0.12642443288507568
16400,33.824557329,0.12584970994574296
16500,33.971647626,0.12685280241941901
16600,34.101101009,0.1244375578004167
16700,34.162465708,0.12477324651955182
16800,34.303496268,0.12673432292390024
16900,34.49672305,0.1259346561201695
17000,34.872230779,0.12509537176624091
17100,35.184773015,0.1270186053335764
17200,35.42952728,0.12577777592290038
17300,35.70210654,0.12584344717143142
17400,35.86384188,0.12539025654323044
17500,35.949098369,0.12337744037832493
17600,36.004063296,0.1247809145171461
17700,36.11282135,0.12634007174211978
17800,36.171750676,0.12540843781653963
17900,36.223129254,0.12393277789981064
18000,36.271473952,0.12505862481968213
18100,36.427806831,0.1248850181474837
18200,36.504786716,0.1252700421691466
18300,36.563004265,0.12470588252188572
18400,36.613488435,0.12774344902628176
18500,36.739023902,0.12652582076382005
18600,36.802074661,0.12587383892012916
18700,36.855578106,0.12507996087856454
18800,36.941242062,0.12468805143966342
18900,37.044275465,0.1265845298610958
19000,37.125305029,0.12369129804191098
19100,37.19356953,0.12515747367682947
19200,37.254463395,0.1261956673391916
19300,37.372510506,0.12508300033137354
19400,37.468074587,0.1253930905879498
19500,37.527257183,0.12409432148021118
19600,37.625653173,0.12555518821941333
19700,37.703813657,0.12639884869196324
19800,37.766641633,0.1260903857903384
19900,37.86577475,0.12696062052254062
20000,37.939605114,0.12728944767252245
20100,37.996675474,0.123467560464846
20200,38.058703338,0.12442211536147597
20300,38.143897831,0.12559331138445265
20400,38.200895011,0.12406069534004092
20500,38.25752936,0.12329660593590347
20600,38.314119929,0.12752225394768016
20700,38.471844051,0.1257059951482117
20800,38.54075834,0.127036182553869
20900,38.604100354,0.1252210074436173
21000,38.662965157,0.1254438454001984
21100,38.771138189,0.12598187530042784
21200,38.832486661,0.12542450146402348
