iteration number, training time, fitness
0,0.111946997,0.037441685867600376
100,2.333415822,0.0658929852308514
200,4.276093459,0.07303246090843887
300,6.131472257,0.08056080609095735
400,7.915258347,0.08227067137532729
500,9.634888469,0.08367824443517763
600,11.358225685,0.08546815873779876
700,13.158876679,0.09181145100670395
800,14.956089458,0.09344537647082767
900,16.750714616,0.09334619500467872
1000,18.543572465,0.09311470401367301
1100,20.314389592,0.09533233833903185
1200,22.020734827,0.09551111925769262
1300,23.785719815,0.09636858202437859
1400,25.592774064,0.09813487830277702
1500,27.359683905,0.09792678245210497
1600,29.059876139,0.09810615954917343
1700,30.735727617,0.09812126757808437
1800,32.522679494,0.09795725817351991
1900,34.416489128,0.09796025443425448
2000,36.310539782,0.09813371442407721
2100,38.104643723,0.10172187763713501
2200,39.904520509,0.10165225312460043
2300,41.910181774,0.1018249668993933
2400,43.662340807,0.10374869163278508
2500,45.593266686,0.10396362954560333
2600,47.584688591,0.10483067533346699
2700,49.885803046,0.10502425407270846
2800,52.036513134,0.10499575939239009
2900,53.791107528,0.1071572613554151
3000,55.637237833,0.10845704926342982
3100,57.457407211,0.10846107529374593
3200,59.409146755,0.10839649281377703
3300,61.32710776,0.10867066653509354
3400,63.084955625,0.10846412214441759
3500,64.98742936,0.10866533491059957
3600,66.935477453,0.10859022241163695
3700,68.82344165,0.10842734751023954
3800,70.654871112,0.10853197757849313
3900,72.641475161,0.10867072453418805
4000,74.783597113,0.10856908077217516
4100,77.362751952,0.10903152985755674
4200,80.135080968,0.1124371310190947
4300,82.153420874,0.11417677696686773
4400,84.738583892,0.11410100570596
4500,87.26073753,0.11409295862814857
4600,89.379500493,0.11415851951091699
4700,91.279636978,0.114381755416745
4800,93.330717273,0.114073156170546
4900,95.521727846,0.11430842932329291
5000,97.645858696,0.1142596303401623
5100,99.695106521,0.11419659531727398
5200,101.857111324,0.11549209593684137
5300,104.022896777,0.11712165574087334
5400,106.255664747,0.1171567594773547
5500,108.437293534,0.11723417672032876
5600,110.561316474,0.11739398045482677
5700,114.937161342,0.1172962997514732
5800,118.36706618,0.1172962997514732
5900,121.180629718,0.11699203355861502
6000,124.161353116,0.11726194616108046
6100,128.019113816,0.11725344706765868
6200,130.40243039,0.11739161920379707
6300,134.0468201,0.11751547596702294
6400,136.53515267,0.1176255162272539
6500,138.914292248,0.11752127874608057
6600,141.67756167,0.11737518647893536
6700,144.728484564,0.11775133171604646
6800,148.476409046,0.11768145150834938
6900,150.972449105,0.11852233246356127
7000,157.712090431,0.1182413341412788
7100,165.509724758,0.11853744274929076
7200,167.982671228,0.11853400580579901
7300,170.749766404,0.11857382839671186
7400,175.428352438,0.11867123635547676
7500,182.10602937,0.11860681660534464
7600,184.812417926,0.1184749910188862
7700,187.400608674,0.1185095143288134
7800,189.77059935,0.118460311011814
7900,191.930936035,0.11839692329745533
8000,194.334066115,0.11822432050630816
8100,196.836743222,0.11843916992040754
8200,199.24492744,0.1187218504339413
8300,201.606737768,0.1189804968170584
8400,204.033370428,0.11877352061336323
8500,206.637469589,0.11915373216151959
8600,209.136042784,0.11981644260817363
8700,211.432475685,0.11960076441972037
8800,213.789261206,0.12000623674287658
8900,216.181128707,0.11960315778970505
9000,218.515045096,0.12065940731003577
9100,221.000974697,0.12063275385245176
9200,223.403926617,0.12052366761387713
9300,226.104882722,0.12043768932138701
9400,229.495430147,0.12052187523577557
9500,234.145250612,0.1204255037739172
9600,236.503061603,0.12060809441446654
9700,238.67616124,0.12065208135003773
9800,241.212505827,0.12060809441446654
9900,244.07253253,0.12058869509563526
10000,246.018208156,0.12056371326098486
10100,247.993707734,0.12035925814674747
10200,250.059931906,0.1205045521155537
10300,251.803284249,0.12034641923176617
10400,253.689749492,0.12028134581631099
10500,255.707032361,0.12046049886999653
10600,257.539604758,0.1205128970354127
10700,259.605987257,0.12052500293770223
10800,262.053467431,0.1204524364177599
10900,264.309706228,0.12067474954520097
11000,268.148182204,0.12032853198684768
11100,270.832870709,0.12039511151655588
11200,273.33909044,0.12052500293770223
11300,275.35011617,0.12044140340242636
11400,277.299120024,0.12048847958482194
11500,279.458679903,0.12047078776854955
11600,281.706798604,0.12066341486402543
11700,283.547738817,0.12080771494802774
11800,287.05097626,0.12033746715237104
11900,289.554920011,0.12068964532429
12000,291.445519709,0.12082550991627924
12100,293.246102528,0.12045486399562697
12200,295.043462067,0.12060809441446654
12300,296.73547915,0.12050413467288369
12400,298.39446482,0.12073963597291196
12500,300.086442916,0.1205397334653365
12600,301.842425922,0.12050352028476052
12700,303.574517101,0.12063587269227595
12800,306.054462205,0.12033746715237104
12900,307.900814719,0.12034641923176617
13000,310.428264208,0.12024543338974311
13100,313.053167115,0.12066251502495573
13200,315.938685609,0.12064275048761249
13300,318.036877504,0.12033250200818982
13400,319.940827774,0.120414340577008
13500,323.576380304,0.12027765922598052
13600,325.809894459,0.12055515797496659
